track,date,url
GG,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
GP,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
CT,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
LRL,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
OP,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
PEN,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
RP,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
HOU,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
SA,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
SUN,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
TAM,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
TUP,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
TP,03/25/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/25/2022&DAY=D&STYLE=EQB
AIK,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AIK&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
AQU,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
CMR,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/26/2022&DAY=D&STYLE=EQB
FG,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
FON,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
GG,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
GP,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
CT,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
LRL,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
LA,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
MVR,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
OP,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
RP,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
RIL,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RIL&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
HOU,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
SA,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
SUN,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
TAM,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
TP,03/26/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/26/2022&DAY=D&STYLE=EQB
AQU,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
CMR,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/27/2022&DAY=D&STYLE=EQB
CHE,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CHE&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
FG,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
FON,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
GG,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
GP,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
LRL,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
LA,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
LAD,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
OP,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
RP,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
RIL,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RIL&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
SA,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
SUN,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
TAM,03/27/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/27/2022&DAY=D&STYLE=EQB
LAD,03/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/28/2022&DAY=D&STYLE=EQB
MVR,03/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/28/2022&DAY=D&STYLE=EQB
PRX,03/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=03/28/2022&DAY=D&STYLE=EQB
TUP,03/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/28/2022&DAY=D&STYLE=EQB
WRD,03/28/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=03/28/2022&DAY=D&STYLE=EQB
LAD,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
MVR,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
PRX,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
PEN,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
SUN,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
TUP,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
WRD,03/29/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=03/29/2022&DAY=D&STYLE=EQB
DED,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
FG,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
GP,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
CT,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
RP,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
HOU,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
TUP,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
TP,03/03/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/03/2022&DAY=D&STYLE=EQB
CT,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
LAD,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
MVR,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
PRX,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
PEN,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
HOU,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
TAM,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
TUP,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
WRD,03/30/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=WRD&CTRY=USA&DT=03/30/2022&DAY=D&STYLE=EQB
AQU,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
CMR,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/31/2022&DAY=D&STYLE=EQB
GP,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
CT,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
LAD,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
MVR,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
OP,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
RP,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
HOU,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
TUP,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
TP,03/31/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/31/2022&DAY=D&STYLE=EQB
AQU,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
CMR,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/04/2022&DAY=D&STYLE=EQB
DED,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
FG,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
FON,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
GG,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
GP,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
CT,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
LRL,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
OP,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
PEN,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
RP,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
HOU,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
SA,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
SUN,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
TAM,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
TUP,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
TP,03/04/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/04/2022&DAY=D&STYLE=EQB
AQU,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
CMR,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/05/2022&DAY=D&STYLE=EQB
DED,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=DED&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
FG,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
FON,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
GP,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
CT,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CT&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
LRL,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
LA,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
LAD,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
MVR,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
OP,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
RP,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
RIL,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RIL&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
HOU,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=HOU&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
SA,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
SUN,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
TAM,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
TP,03/05/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TP&CTRY=USA&DT=03/05/2022&DAY=D&STYLE=EQB
AQU,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=AQU&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
CMR,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=CMR&CTRY=PR&DT=03/06/2022&DAY=D&STYLE=EQB
FG,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
FON,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FON&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
GG,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
GP,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GP&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
LRL,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LRL&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
LA,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LA&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
LAD,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
OP,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=OP&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
RP,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RP&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
RIL,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=RIL&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
SA,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
SUN,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
TAM,03/06/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TAM&CTRY=USA&DT=03/06/2022&DAY=D&STYLE=EQB
GG,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=GG&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
LAD,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
MVR,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
PRX,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
SA,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SA&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
TUP,03/07/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/07/2022&DAY=D&STYLE=EQB
LAD,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=LAD&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
MVR,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=MVR&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
PRX,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PRX&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
PEN,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=PEN&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
SUN,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=SUN&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
TUP,03/08/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=TUP&CTRY=USA&DT=03/08/2022&DAY=D&STYLE=EQB
FG,03/09/2022,https://www.equibase.com/premium/eqbPDFChartPlus.cfm?RACE=A&BorP=P&TID=FG&CTRY=USA&DT=03/09/2022&DAY=D&STYLE=EQB
